gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,monthly_total_ratio
0,0,0,0,-1.2395040756535771,0,1,0,0,2,0,0,2,2,0,0,2,-0.4453623806308777,-0.9646565869357319,0,0,1.3505516313685173
1,0,1,1,0.8384379494382472,1,2,0,2,0,0,2,0,2,0,0,2,0.23440468627688316,0.6814579641000326,0,4,-0.49619902592521703
1,1,1,0,-1.0357842692720256,1,2,1,0,0,0,0,0,0,0,1,2,0.35240826023886646,-0.772188555285722,0,0,-0.05010459803552406
0,0,1,1,1.1643896396487294,1,0,0,2,0,0,0,0,0,1,1,0,-0.5018711343591511,0.2991690255906145,0,5,-0.5034441115232828
1,1,0,0,1.5310852911355222,0,1,0,0,0,0,0,2,2,1,1,2,-0.6497911073537496,0.4328708868892631,1,5,-0.5140835229380307
0,0,0,0,-0.791320501614164,1,2,0,2,0,2,0,2,2,0,1,2,0.4637637455269347,-0.5682275901698489,0,1,-0.2765652621546015
1,1,1,0,0.10504664646466222,1,2,1,0,0,2,0,0,0,1,1,0,0.5584990091302167,0.23468947756620423,0,2,-0.458995904611691
0,0,1,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,1,1,0.18620604339100316,-0.939067713959914,0,0,1.0819878081405025
0,0,0,0,-1.1987601143772668,1,2,1,0,0,0,0,0,0,0,1,2,0.36570443758669524,-0.8986990609032357,1,0,0.5523338353240062
0,0,0,0,-1.1987601143772668,1,2,1,0,0,0,0,0,0,0,0,2,0.375676570597567,-0.8937136425476022,0,0,0.5077556369319568
0,0,0,0,1.2051336009250397,1,2,1,0,0,0,0,2,2,1,1,0,0.9706805069129179,1.5326409405180594,0,5,-0.5050926107282828
1,0,1,1,1.6125732136881425,1,2,1,2,2,2,2,0,2,2,0,1,1.301422918440166,2.309351472827154,0,5,-0.514198940274562
1,0,1,0,1.24587756220135,1,0,2,1,1,1,1,1,1,2,1,0,-1.4907743246039378,-0.4625852516515798,0,5,-0.5057527401719848
1,1,0,0,-0.506112772679992,1,0,1,0,0,0,0,0,0,0,0,1,0.21612244242361828,-0.39446590704009205,1,1,-0.3776885609640428
0,1,0,0,0.10504664646466222,1,2,1,2,2,2,2,2,2,1,1,0,1.5291199555217385,0.6851639388068752,0,2,-0.45936114410938744
1,1,1,0,-0.46536881140368175,1,0,1,0,0,0,0,0,0,0,1,2,0.14299346701055832,-0.35672231940076055,1,1,-0.3939549807619574
1,0,1,0,1.2051336009250397,1,2,1,2,2,0,0,0,2,1,0,2,1.0404854379890203,1.64040097886881,0,5,-0.5062383337068822
0,0,0,0,-0.7098325790615434,1,2,0,0,0,0,0,0,0,0,1,3,-0.5317875333917667,-0.6896644399387091,0,1,-0.31797564708028436
0,0,0,0,0.9199258719908678,1,0,0,2,0,0,0,0,0,0,1,1,-0.47361675749501453,0.24241025820545964,0,4,-0.4995756228633718
0,0,0,0,-0.8728084241667845,1,0,0,0,0,0,0,0,0,0,1,3,-0.6697353733754932,-0.7990127531638208,0,0,-0.2207794332568732
0,0,1,1,-0.6283446565089229,1,2,1,0,0,2,0,2,0,0,0,2,0.779547957537875,-0.3629430626586749,1,1,-0.34456716415793354
0,0,0,0,1.1643896396487294,1,0,2,1,1,1,1,1,1,1,0,0,-1.5073945462887242,-0.41778266457064345,0,5,-0.5115819955768856
0,0,1,0,1.5718292524118322,1,2,0,2,2,2,2,2,2,2,0,1,0.8144504230759262,1.81122876535565,0,5,-0.5136516241133705
0,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,0,0,0.1729098660431739,-0.9398397920238395,1,0,1.0912309485531846
1,0,0,0,0.10504664646466222,1,0,2,1,1,1,1,1,1,2,0,3,-1.5140426349626388,-0.7082825509659421,0,2,-0.46125519496110295
0,0,0,0,-0.6283446565089229,1,0,1,0,0,0,0,0,0,0,0,0,0.18953008772796023,-0.49311542423652127,0,1,-0.34436655135322825
0,0,0,0,-0.46536881140368175,1,2,1,0,0,0,0,2,2,0,1,2,1.0820359922009861,-0.07226670127733606,1,1,-0.3972879879321702
0,0,1,0,0.5939741817803856,1,0,2,1,1,1,1,1,1,2,0,0,-1.5007464576148097,-0.6007872250942518,0,3,-0.48696347981952864
0,0,1,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,0,3,-1.4608579255713225,-0.9755980360702197,0,0,0.4761973169124475
1,0,0,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,1,3,-1.5007464576148097,-0.9772083703178358,0,0,0.46792155180700323
1,1,1,0,0.4717422979514547,1,0,2,1,1,1,1,1,1,2,1,1,-1.5107185906256815,-0.6335674537512047,0,3,-0.48145376077516483
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,3,-0.6913416615657154,-0.9879512850930283,0,0,2.9984082323379835
0,0,1,1,0.4717422979514547,1,2,1,0,2,2,0,0,2,1,0,2,0.9839766842607471,0.8876910446611723,0,3,-0.48451298485758076
1,0,1,1,-1.1172721918246462,1,2,2,1,1,1,1,1,1,0,1,0,-1.2929936865549807,-0.9478032257689001,1,0,0.12938210095878347
1,0,0,0,-0.3431369275747509,1,2,0,2,0,0,0,0,0,0,1,0,-0.30409049631019386,-0.38945842931120356,1,1,-0.41989129173520634
0,0,0,1,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.16127571086382367,-0.9766348266132053,1,0,3.027807516242377
0,0,0,0,-0.5876006952326126,1,0,1,2,0,0,0,0,0,0,1,2,0.35240826023886646,-0.39834835673297475,0,1,-0.3656827083462054
0,0,0,0,-0.9135523854430948,1,2,1,0,0,2,0,2,2,0,1,2,1.1900674331520973,-0.5396165830580938,1,0,-0.21913693442415802
0,0,1,0,1.3273654847539706,1,0,0,2,2,2,0,0,2,2,0,0,0.20615030941274656,0.9277729258655353,0,5,-0.5056067854091115
0,1,0,0,-1.2802480369298874,1,0,1,0,2,0,0,0,2,0,1,2,0.7047569599563366,-0.9694214115588153,1,0,3.037500565079579
0,0,0,0,0.8384379494382472,1,2,1,2,0,2,0,2,2,1,1,1,1.4011442485488839,1.5451265457803982,1,4,-0.49722846542570137
1,0,0,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,1,0,3,-1.449223770391972,-0.9843997259989707,0,0,0.8916330985712353
1,0,1,0,0.02355872391204165,1,0,0,2,2,0,2,0,0,2,1,3,-0.12459210211450154,-0.11687075399897731,0,2,-0.45441525397212384
1,0,0,0,-1.1987601143772668,0,1,0,0,2,0,0,0,0,0,1,2,-1.1700040460875616,-0.9723111894552224,1,0,0.7761463886196502
0,0,0,0,0.06430268518835193,1,0,0,2,0,2,2,2,2,1,1,0,0.503652277570422,0.1958870400106321,0,2,-0.4577960865994956
0,0,1,1,-0.7505765403378537,1,0,2,1,1,1,1,1,1,2,1,3,-1.499084435446331,-0.8910444583837452,0,1,-0.29332951324337214
0,0,0,0,-0.791320501614164,1,0,2,1,1,1,1,1,1,0,1,3,-1.4791401694245876,-0.8858605056688167,0,1,-0.2969503497923547
1,1,1,0,0.5532302205040753,0,1,0,0,2,2,2,2,2,1,1,0,-0.16281861198951006,0.2353071400173447,1,3,-0.48711218304200027
1,0,1,1,-0.38388088885106114,1,2,2,1,1,1,1,1,1,1,0,3,-1.344516373777818,-0.7697840836009253,0,1,-0.4001106025002933
0,0,1,1,0.5939741817803856,1,0,2,1,1,1,1,1,1,2,0,3,-1.4974224132778524,-0.5887207479237583,0,3,-0.4888145998929172
1,0,0,1,-0.6283446565089229,1,0,0,2,0,0,0,0,0,0,1,3,-0.48192686833740767,-0.6337659881104999,0,1,-0.34838217774905705
0,0,1,1,0.6754621043330061,1,2,1,0,0,0,0,2,2,0,1,2,1.0238652163042339,1.1030567057498883,1,4,-0.4917679343100684
1,1,1,0,1.082901717096109,0,1,0,0,2,0,0,2,2,0,1,2,-0.4835888905058862,0.31507383370748054,0,4,-0.503510719458211
0,0,0,0,1.4903413298592119,1,2,0,2,0,2,2,2,2,2,1,1,0.6831506717661141,1.5944954231251227,0,5,-0.511850414958173
1,0,0,0,-0.8728084241667845,0,1,0,0,0,2,0,2,0,1,1,2,-0.7711187256526897,-0.7997407124812363,1,0,-0.2431433456396161
1,0,0,0,-0.9135523854430948,1,0,0,2,0,0,0,0,0,0,1,3,-0.43705226978848455,-0.7759607081123296,0,0,-0.20642313031244153
1,0,1,1,-0.8320644628904743,1,2,2,1,1,1,1,1,1,2,1,0,-1.3561505289571687,-0.8883973335931434,0,0,-0.24144867179325435
1,0,0,0,0.512486259227765,1,2,1,0,2,0,0,2,2,0,1,1,1.1983775439944904,1.0838650510180248,1,3,-0.48706469086591536
0,0,1,1,0.2680224915699033,1,0,0,0,0,2,0,2,0,0,1,3,-0.16448063415798858,0.02567691597493263,0,3,-0.4714767502837336
1,1,1,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,1,-1.3079518860712882,-0.2177923866406731,0,5,-0.5127880422707264
1,0,1,1,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,1,-1.359474573294126,-0.2898162403182986,0,5,-0.5110634046044962
0,0,1,1,0.02355872391204165,1,2,2,1,1,1,1,1,1,1,0,1,-1.3511644624517327,-0.6542812052376643,0,2,-0.45475497018753486
1,1,0,0,1.4088534073065913,1,2,1,0,0,0,0,0,0,0,1,3,0.3623803932497382,1.2254200491954592,0,5,-0.5100831624471562
1,0,1,1,0.18653456901728277,0,1,0,2,2,2,0,0,0,0,0,0,-0.8176553463700914,-0.3681711341201136,1,3,-0.4635389725586513
1,0,1,1,0.6754621043330061,1,2,1,0,0,0,0,2,0,0,0,2,0.6548962949019775,0.8698229523246098,1,4,-0.4922276792796241
0,0,1,0,-0.9542963467194051,1,0,0,0,2,0,0,0,0,0,0,3,-0.46364462448414256,-0.8015054623416376,0,0,-0.16830928423894595
1,0,1,0,0.797693988161937,1,2,1,2,0,2,2,0,0,2,1,1,0.8909034428259432,1.0343638174337701,0,4,-0.4924677322171617
0,0,0,0,1.5310852911355222,1,2,1,0,2,0,0,2,2,1,0,2,1.1335586794238242,2.0097410652775345,0,5,-0.511887276689802
1,0,0,0,-1.2802480369298874,1,0,1,0,2,0,0,0,2,0,1,2,0.6715165165867639,-0.9698625990239156,0,0,3.037013534356054
0,1,0,0,-0.7505765403378537,1,2,1,0,2,0,0,0,0,0,1,2,0.47041183420084937,-0.521241125136666,1,1,-0.3037173088940502
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,3,-0.6813695285548437,-0.9878189288534981,0,0,2.9989445036953657
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4824642137615447,-0.9984515467624158,1,0,2.9075001189341783
0,0,0,0,0.797693988161937,1,2,1,0,2,0,0,0,0,1,1,3,0.5119623884128152,0.8886837164576481,0,4,-0.4965923676299447
1,0,0,0,-1.076528230548336,1,0,0,0,0,2,0,2,0,0,0,3,-0.1295781686199374,-0.8246678042594038,0,0,-0.029966765626448
1,0,1,0,-1.0357842692720256,0,1,0,2,2,0,0,0,0,0,0,3,-1.0170980065875275,-0.8941548300127026,0,0,-0.08079153695377225
0,1,0,0,0.5939741817803856,1,2,1,0,2,2,0,0,0,0,1,0,0.6781646052606785,0.7438639310384713,1,3,-0.48638260732084165
0,0,0,0,-0.26164900502213034,1,0,1,2,0,2,2,0,0,1,1,1,0.7429834698313453,-0.004059119172828266,0,2,-0.42499295490292055
1,0,1,1,-0.3023929662984406,1,0,0,2,0,0,2,0,0,0,0,2,-0.34896509485911703,-0.43523162881536065,0,2,-0.4121150828722767
1,0,0,0,1.4903413298592119,1,0,2,1,1,1,1,1,1,2,1,3,-1.5190287014680746,-0.4475628184649143,0,5,-0.5097692713139317
0,0,0,0,1.6125732136881425,1,2,1,2,2,2,2,2,2,2,1,1,1.5939388200924054,2.6071088930233537,0,5,-0.5144350263515631
1,0,0,0,-1.1580161531009565,1,0,2,1,1,1,1,1,1,0,1,3,-1.4907743246039378,-0.9812231762502486,0,0,0.6420118612687712
1,0,1,1,1.082901717096109,1,0,2,1,1,1,1,1,1,2,0,3,-1.5057325241202457,-0.5009465017420518,0,4,-0.5027278626707425
1,0,0,0,1.4088534073065913,1,0,0,2,0,2,0,0,2,2,0,0,0.024989893048575452,0.9168976548508128,0,5,-0.5098258651333133
0,1,0,0,-0.26164900502213034,1,0,1,0,0,0,0,0,2,0,1,2,0.4654257676954133,-0.1222973598197112,0,2,-0.421514367756997
0,0,0,0,-0.22090504374582004,1,0,0,0,2,2,2,2,2,1,0,3,0.44548150167366984,-0.09015685298715369,0,2,-0.4275763463906599
1,0,1,1,1.6125732136881425,1,2,1,2,0,2,0,2,2,2,0,0,1.3446354948206103,2.349962778989638,0,5,-0.514185840478582
0,0,0,0,-1.076528230548336,1,0,1,0,0,2,2,0,2,0,1,2,0.8127884009074476,-0.7924831786803362,0,0,0.10179522120064213
1,0,1,1,1.2051336009250397,1,0,2,1,1,1,1,1,1,2,0,1,-1.4675060142452372,-0.46979866670596987,0,5,-0.5028722788160614
1,0,0,0,-0.506112772679992,1,2,0,0,2,0,2,2,0,1,1,2,0.12969728966272953,-0.3825538454823837,0,1,-0.3879343547192103
1,0,0,0,-1.076528230548336,1,0,0,2,0,2,2,2,2,0,0,1,0.4604397011899776,-0.7941376316744624,0,0,0.027198659192048245
1,0,0,0,0.7569500268856267,1,2,2,1,1,1,1,1,1,2,0,3,-1.3312201964299892,-0.46267348914459994,0,4,-0.49158732112247827
0,0,1,1,1.1643896396487294,1,0,2,1,1,1,1,1,1,2,0,1,-1.4974224132778524,-0.4287020543318761,0,5,-0.5097498633525017
1,1,1,0,1.2051336009250397,1,2,1,2,2,2,0,0,0,0,1,2,0.8078023344020117,1.4713600016156267,0,5,-0.5067997290325483
0,0,0,0,1.6125732136881425,1,2,1,2,0,0,2,0,0,2,1,0,0.6615443835758922,1.7214471162077367,0,5,-0.5146859638515473
1,1,1,0,-0.791320501614164,1,0,1,0,2,2,0,2,2,0,1,2,1.1036422803912085,-0.4612396298830239,1,1,-0.27632063681340596
1,0,1,0,-1.1172721918246462,1,0,1,0,0,2,0,2,2,0,1,2,0.9856387064292257,-0.7876080571909778,1,0,0.1250073644323826
1,1,0,0,-1.1987601143772668,1,2,1,0,2,2,0,2,2,0,1,2,1.3363253839782172,-0.8774558844586557,1,0,0.7304499570352873
0,1,1,0,-0.26164900502213034,1,2,1,0,2,2,0,0,2,0,1,2,0.9656944404074818,0.0433464739522001,1,2,-0.42104085598259045
1,1,0,0,-0.791320501614164,1,0,0,0,2,0,0,2,0,0,1,2,-0.16281861198951006,-0.659553395445613,0,1,-0.2880556585503737
0,0,1,1,0.22727853029359305,1,0,2,1,1,1,1,1,1,2,1,3,-1.4907743246039378,-0.6736493349555678,0,3,-0.468596253548143
0,1,1,0,-0.9950403079957154,1,2,1,0,0,0,0,0,2,0,1,2,0.6382760732171912,-0.736739142464912,1,0,-0.06638048029212808
1,1,1,1,0.06430268518835193,1,2,1,0,2,2,2,2,2,0,1,2,1.4659631131195507,0.5920292649241997,0,2,-0.45514519144960275
1,0,0,0,-0.5876006952326126,0,1,0,2,0,2,0,0,0,0,0,3,-1.037042272609271,-0.7645560121394867,0,1,-0.34251067636391574
1,0,1,1,0.9606698332671781,1,0,1,0,2,2,2,0,0,1,1,3,0.6997708934509005,1.1076009366404216,0,4,-0.4993341723811703
0,0,0,0,0.1457906077409725,0,1,0,0,2,0,2,0,0,0,1,0,-0.9954917183973052,-0.4482907777823298,0,2,-0.46444292964253187
0,0,1,0,-0.9542963467194051,0,1,0,0,0,2,0,2,2,0,1,2,-0.5334495555602452,-0.812270436490085,1,0,-0.1637590839151777
1,0,0,0,-1.2802480369298874,1,0,1,0,0,2,0,2,0,0,1,2,0.6665304500813278,-0.9699287771436806,1,0,3.036939501147644
1,0,0,0,-0.8320644628904743,1,0,0,2,0,0,2,0,0,0,0,3,-0.2708500529406212,-0.7184519220365043,1,0,-0.24982597352992694
0,1,1,1,1.0014137945434884,1,0,1,0,2,2,2,2,0,0,1,1,1.0138930832933621,1.4489256190152757,0,4,-0.5022148562285247
0,0,0,0,0.3902543753988342,1,0,0,2,2,2,2,0,2,1,0,1,0.30254759518450747,0.38703150926534113,1,3,-0.4794024296929819
0,0,1,1,0.02355872391204165,1,2,2,1,1,1,1,1,1,2,1,3,-1.3395303072723823,-0.6807524531436828,1,2,-0.44414548804661824
1,0,1,0,1.5310852911355222,1,0,1,2,2,0,2,0,0,2,0,0,0.6582203392389346,1.5101403797979436,0,5,-0.5105628012920617
0,0,0,0,1.4495973685829016,0,1,0,0,2,0,2,0,2,0,0,2,-0.6597632403646212,0.35385421188979777,0,5,-0.5115075056424769
1,0,0,1,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,1,2,-1.3328822185984677,-0.9964662031694643,0,0,2.9375967297380083
0,0,0,0,0.18653456901728277,1,2,1,0,0,0,2,2,2,0,0,1,1.1800953001412255,0.555057755348794,0,3,-0.46140297265296326
0,0,0,1,-1.1580161531009565,1,2,2,1,1,1,1,1,1,0,1,3,-1.3079518860712882,-0.9702155489959959,0,0,0.5239058477202202
1,0,0,0,-1.2802480369298874,1,0,0,2,0,0,0,0,0,0,1,3,-0.46863069098957844,-0.9849953290768563,0,0,3.0089023470819622
1,0,0,0,-0.506112772679992,0,1,0,2,2,2,2,2,0,0,1,1,-0.32569678450041606,-0.4931374836097763,0,1,-0.39277461738740094
1,0,1,1,1.6125732136881425,1,0,0,2,2,0,2,2,0,2,0,0,0.11972515665185783,1.1347560251173456,0,5,-0.5132547028577806
0,0,0,0,-0.05792919864057891,1,2,1,0,0,2,0,0,2,0,1,2,0.8343946890976701,0.23100556223261667,1,2,-0.4479105681652927
1,1,1,0,-0.5876006952326126,1,0,1,0,0,0,0,0,2,0,0,2,0.4571156568530201,-0.37970818633248665,1,1,-0.3635226746400857
1,0,1,0,-0.8728084241667845,1,0,0,0,0,0,0,2,0,0,1,0,-0.3240347623319375,-0.7390553766566886,0,0,-0.23526698387870254
0,0,1,1,0.02355872391204165,1,0,2,1,1,1,1,1,1,2,0,1,-1.495760391109374,-0.7244079528153585,0,2,-0.452255968681223
0,1,0,0,1.2051336009250397,1,2,1,0,0,0,0,2,0,1,0,2,0.653234272733499,1.1805512839947574,0,5,-0.50253764938507
0,0,0,0,-1.2802480369298874,0,1,0,0,0,2,2,0,0,0,0,3,-0.960589252859254,-0.9915249035603407,0,0,2.9806327988091392
1,0,1,0,-0.6690886177852331,1,0,1,2,2,0,0,0,0,0,0,0,0.5302446322660801,-0.4244225359204031,0,1,-0.3420496766388631
1,0,1,1,-0.42462485012737144,1,2,0,0,0,2,2,2,2,1,1,3,0.4604397011899776,-0.2733378884968021,0,1,-0.3924220307933407
0,0,1,1,0.6754621043330061,1,0,0,2,0,2,2,0,0,0,0,0,-0.10132379175580057,0.3268535390256589,0,4,-0.4901973067782981
1,0,1,1,0.1457906077409725,1,0,0,2,0,2,0,0,2,1,1,1,-0.03650492718513379,-0.04182476618541471,0,2,-0.4585633663905582
1,0,1,0,0.3902543753988342,1,2,1,0,2,2,2,0,2,0,1,2,1.151840923277089,0.8182922564008936,1,3,-0.4770242255476446
1,1,0,0,-1.1580161531009565,0,1,0,0,0,0,0,0,0,0,1,0,-1.3162619969136813,-0.9621418183846602,1,0,0.3226473204598136
0,0,0,0,-0.8320644628904743,1,2,0,0,0,0,2,2,2,1,0,3,0.3075336616899431,-0.6223612921376568,1,0,-0.2557186823339354
0,0,0,0,-0.05792919864057891,1,0,1,2,0,2,2,0,0,0,0,2,0.7579416693476526,0.19454141824207608,0,2,-0.447447674344063
1,0,1,0,-1.1172721918246462,1,2,1,2,0,0,0,0,2,0,1,2,0.8094643565704907,-0.8250428136047391,0,0,0.21963226766101013
1,0,1,1,1.368109446030281,1,0,2,1,1,1,1,1,1,2,0,1,-1.4891123024354593,-0.4010837190165967,0,5,-0.5115832636464851
0,1,0,0,-0.7098325790615434,1,2,0,0,0,0,2,0,0,0,0,1,-0.32569678450041606,-0.6733405037299977,1,1,-0.3002098321336419
1,0,0,0,1.2866215234776603,1,2,1,0,2,2,0,2,2,2,1,0,1.3163811179564737,1.945349754746144,0,5,-0.5077442292359173
1,0,1,1,-0.9135523854430948,1,0,2,1,1,1,1,1,1,0,1,1,-1.4874502802669807,-0.9109640724330242,0,0,-0.23172456286689339
1,0,1,1,-1.0357842692720256,1,0,1,0,2,0,2,2,0,0,1,2,0.829408622592234,-0.7387686048043736,1,0,-0.028262238365449468
1,0,0,0,-0.13941712119319946,0,1,0,0,2,0,2,0,0,0,0,2,-1.0137739622505704,-0.564080427997906,0,2,-0.4403052772382635
1,0,0,0,1.0014137945434884,1,0,2,1,1,1,1,1,1,2,0,0,-1.4675060142452372,-0.5107629228405336,0,4,-0.49778667783943115
0,0,0,0,0.5532302205040753,1,2,1,2,2,0,0,0,0,0,0,3,0.6465861840595843,0.6901493571625086,0,3,-0.48480837137065813
1,0,0,0,0.8384379494382472,1,0,2,1,1,1,1,1,1,2,0,0,-1.5007464576148097,-0.5758821926893393,0,4,-0.4914388396419137
0,0,0,0,-0.6283446565089229,1,0,0,2,2,0,2,2,2,1,0,1,0.5003282332334644,-0.39528210385052764,0,1,-0.35499857802587736
0,0,1,1,0.22727853029359305,1,0,2,1,1,1,1,1,1,2,1,3,-1.4824642137615447,-0.6782156252193561,0,3,-0.4660470146238786
1,0,0,0,-0.7098325790615434,1,0,2,1,1,1,1,1,1,1,0,3,-1.495760391109374,-0.8729778316878877,0,1,-0.3284841481339483
0,0,0,0,-0.42462485012737144,0,1,0,0,2,0,0,2,2,0,1,2,-0.4802648461689289,-0.5225646875319669,0,1,-0.3977617537801382
1,0,1,0,-0.7505765403378537,1,2,1,0,0,0,0,0,2,0,1,2,0.6765025830921999,-0.5047627733151694,1,1,-0.292447878686075
0,0,1,0,1.0014137945434884,1,2,0,0,2,2,2,2,0,1,0,0,0.325815905543208,0.9201624420925549,0,4,-0.5023720722232896
1,1,0,0,-0.8728084241667845,1,0,1,0,0,0,0,0,2,0,1,1,0.47705992287476395,-0.6421926686939158,0,0,-0.2165398817726288
0,0,1,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,2,0,3,-1.477478147256109,-0.9983853686426506,0,0,2.9087077425058534
1,0,1,1,-0.8320644628904743,1,0,2,1,1,1,1,1,1,2,0,0,-1.4542098368974081,-0.8917503583279058,0,0,-0.27297843978321357
1,1,1,0,-1.1987601143772668,1,2,1,0,0,0,0,2,2,0,1,2,0.9906247729346612,-0.8840295776886504,1,0,0.6641469885853635
1,0,0,1,0.1457906077409725,1,0,1,0,2,0,0,2,2,0,1,2,0.9939488172716188,0.542307437607395,0,2,-0.46636224976985396
1,0,0,0,-0.6690886177852331,1,0,1,2,0,0,0,2,2,0,1,2,0.978990617755311,-0.35297222594740796,1,1,-0.33318665326263
1,0,1,1,1.3273654847539706,1,2,0,2,2,2,0,0,2,1,0,1,0.25434895229862703,1.0458567508996333,1,5,-0.5078625135750521
1,0,0,0,-1.2395040756535771,1,0,1,0,2,0,0,0,0,0,0,2,0.3374500607225587,-0.94041333572847,0,0,1.2234088449358826
0,0,0,0,0.3902543753988342,1,2,1,2,0,2,0,2,2,0,1,2,1.3429734726521318,0.9341922034827448,1,3,-0.4774894403516859
1,0,1,1,1.6125732136881425,1,0,1,2,2,2,2,2,2,2,0,0,1.5673464653967473,2.536739492339854,0,5,-0.5138023805738419
1,0,0,0,1.2051336009250397,1,0,2,1,1,1,1,1,1,2,0,0,-1.494098368940895,-0.45426886793443894,0,5,-0.5069269840577528
0,0,0,0,-1.076528230548336,1,2,1,0,2,0,0,2,0,0,1,2,0.829408622592234,-0.7635412809697558,0,0,0.026129827773581128
1,0,1,0,0.6347181430566958,1,0,2,1,1,1,1,1,1,2,1,3,-1.4874502802669807,-0.5502933197135214,0,3,-0.4941240126272581
1,0,0,0,0.10504664646466222,1,2,1,2,0,2,2,2,2,2,1,2,1.4676251352880292,0.7686366072038537,0,2,-0.46597942011296123
1,0,0,1,0.797693988161937,1,0,2,1,1,1,1,1,1,1,0,1,-1.5007464576148097,-0.5977650909583145,0,4,-0.4875355306330556
0,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,1,3,-1.3262341299245533,-0.9963779656764442,0,0,2.9386916214566545
1,0,1,0,-1.076528230548336,1,2,1,0,0,0,0,2,0,0,1,2,0.6000495633421824,-0.8043070027450245,1,0,0.08995229738511965
0,0,1,0,1.5718292524118322,1,2,0,2,2,2,2,2,2,2,0,1,0.9440881522172598,1.8630682925049364,0,5,-0.5123872408316467
0,0,1,1,1.4088534073065913,1,0,1,2,2,2,0,0,0,1,0,0,0.6648684279128493,1.4625362523136205,0,5,-0.5093917433761486
1,1,0,0,1.1236456783724194,1,2,0,2,2,0,0,0,2,1,1,2,0.23108064193992606,0.9226330918971168,0,4,-0.5048251704543678
1,0,1,1,-0.38388088885106114,0,1,0,0,0,0,2,0,0,0,1,0,-1.1450737135603821,-0.7079075416206069,0,1,-0.40188016878323196
1,0,0,1,0.2680224915699033,0,1,0,0,0,2,2,2,2,1,0,0,-0.33068285100585193,-0.0404129662970938,0,3,-0.47342555877383385
1,0,1,1,-0.7098325790615434,1,0,2,1,1,1,1,1,1,1,1,3,-1.5057325241202457,-0.9015888387996427,0,1,-0.2694289442762388
1,1,1,0,0.8384379494382472,1,2,1,0,2,2,0,2,2,0,1,2,1.2980988741032085,1.4127703062503054,1,4,-0.49560470306394
1,0,1,1,-0.3431369275747509,1,2,2,1,1,1,1,1,1,2,0,3,-1.349502440283254,-0.7386583079380985,0,1,-0.42002670194902547
0,0,1,1,0.18653456901728277,1,0,2,1,1,1,1,1,1,0,0,2,-1.5107185906256815,-0.7057016042951053,0,3,-0.46160575490105415
0,0,1,1,-1.1172721918246462,1,0,1,0,2,0,0,0,2,0,1,2,0.624979895869362,-0.8290355601638968,1,0,0.1872361902996778
0,1,1,0,0.7162060656093164,1,2,1,0,0,0,2,2,2,1,1,2,1.1917294553205762,1.282289113446889,0,4,-0.493921253624833
0,0,0,0,0.8791819107145575,1,0,1,0,0,2,0,2,2,1,1,1,0.974004551249875,1.225442108568714,0,4,-0.4968378967375182
0,0,0,0,-1.1987601143772668,1,0,1,2,0,0,0,0,0,0,1,2,0.32415388337472945,-0.9042800823367546,0,0,0.5931349787349496
1,0,0,0,1.4495973685829016,1,2,1,0,2,2,2,2,2,1,0,2,1.451004913603243,2.1588403691081837,1,5,-0.5095197836125777
1,0,0,0,-1.1172721918246462,1,0,0,0,0,2,2,0,0,0,0,2,-0.28747027462540753,-0.8787794468539567,0,0,0.13505741353455242
1,0,0,0,0.02355872391204165,1,0,2,1,1,1,1,1,1,2,0,3,-1.477478147256109,-0.7030544795045035,0,2,-0.4572248263362225
0,0,0,0,0.3495104141225239,1,2,0,0,2,2,0,2,2,1,1,2,0.5235965435921655,0.4326282337834581,0,3,-0.47467658947598756
0,0,1,1,0.06430268518835193,0,1,0,2,0,2,2,2,2,1,0,3,-0.11794401344058691,-0.12798867811950512,0,2,-0.45265770169022385
0,0,1,1,-0.791320501614164,1,0,2,1,1,1,1,1,1,0,1,3,-1.4741541029191516,-0.8950813236894132,0,1,-0.2729189353420324
0,0,0,0,-0.506112772679992,1,0,2,1,1,1,1,1,1,0,1,1,-1.5256767901419892,-0.8539847113153193,0,1,-0.36704269247628113
0,1,0,0,0.7569500268856267,1,0,2,1,1,1,1,1,1,2,0,1,-1.5024084797832884,-0.5803381860868524,0,4,-0.4908644624578284
